uuid,sex,age,region
0226629f-6991-45c8-85eb-d6f6581904e6,Masculino,35,Los Lagos
fe45501a-72b5-4e89-9666-36a1148e02b4,Masculino,17,Metropolitana de Santiago
29b23aa3-ad02-45e7-a1cd-687a95a3c0b8,Masculino,20,O'Higgins
67ecd766-6d8d-4b6b-b750-59916905ec04,Masculino,70,Metropolitana de Santiago
a62971ac-b27f-4cd2-a32e-042c7f15166e,Masculino,56,Metropolitana de Santiago
af3419c2-17cb-467a-ad9c-41774e2fd416,Femenino,28,Magallanes
0ec032f0-3fa0-47b6-bdbf-cba88cb52c03,Masculino,47,Metropolitana de Santiago
151cc139-2d59-4d45-b423-d81cb5474a98,Femenino,26,Metropolitana de Santiago
8b38e4d6-caed-40a7-95a2-64617132475e,Femenino,38,Metropolitana de Santiago
b949c172-243d-44dd-b880-8c6826144597,Masculino,24,Metropolitana de Santiago
9f9efd7a-ba82-4b07-b792-d7190434fba6,Femenino,25,Biobío
39f7e2ce-e0bb-41d2-a95a-be722ed6d30a,Masculino,38,Valparaíso
6ba70499-f9bb-4075-aed8-b8688d317bed,Masculino,26,Metropolitana de Santiago
476cd800-7817-4088-a865-4aa62d4adc40,Masculino,37,Metropolitana de Santiago
c29a3a0b-816c-446e-8b38-d34040045d3e,Masculino,40,Metropolitana de Santiago
02359d56-5cd2-46e1-9648-3b1e6f1500d1,Femenino,34,Metropolitana de Santiago
056203d8-2231-4c1e-b02a-62adf66c0323,Masculino,27,Metropolitana de Santiago
e4dbc075-7d9b-4ccc-ab29-ce0ca77d9a15,Femenino,34,Metropolitana de Santiago
5706fae8-202c-4679-a4f0-bfa06717f480,Masculino,32,Metropolitana de Santiago
a4350ab8-303e-400d-9fd7-891ac596ace4,Femenino,25,Ñuble
b36b1dd2-620d-4c94-87a9-215719603b11,Femenino,27,Metropolitana de Santiago
b0f05cf8-abc8-4cbe-95a0-c550b26d3734,Femenino,32,Metropolitana de Santiago
3ec2150c-a494-4caa-8b20-fef1304a8076,Masculino,52,Valparaíso
1d91236e-c9b2-42f0-997a-e3477fd418e8,Femenino,32,Biobío
8643c70b-7a59-49d5-a95e-f94c8554dc1d,Femenino,29,Metropolitana de Santiago
95a2bb3e-0458-4cb6-93c3-dc27a33b2ca3,Masculino,66,Maule
7d411f3b-39c4-426e-ab27-46917b9930e7,Femenino,36,Los Lagos
7b1a854d-f8d9-4984-8448-ca254533268c,Masculino,22,Maule
3e7db31d-e70f-4dc0-bc7b-1c8513df89e1,Femenino,27,Fuera de Chile
9dd556b6-a0e6-481d-abe1-42ec07bf383b,Masculino,34,Biobío
020a57d3-4757-4643-91e2-4018d89f464a,Femenino,28,Biobío
41d42b69-e7f9-448e-8be7-ead99135618f,Femenino,29,O'Higgins
dd0a0f81-939b-41ee-b034-f8229c2b033b,Masculino,41,Metropolitana de Santiago
88e34715-8f0d-4fee-9114-d976bee712e5,Femenino,19,Metropolitana de Santiago
6104d7fe-e2f5-4015-bdff-a5c45c042cf6,Masculino,30,Biobío
43d8d029-943c-449c-a8a3-9901257ceb8b,Masculino,34,Metropolitana de Santiago
30918bb8-54d6-435b-9d3d-ea31be9cb60b,Masculino,61,Coquimbo
572e1621-f62c-44d1-b988-9c44755855f0,Masculino,31,Metropolitana de Santiago
64205162-7e83-4046-953e-9216d1f53394,Masculino,37,Metropolitana de Santiago
726f4959-2a5e-40c4-a624-8fb71a1fb013,Masculino,59,Metropolitana de Santiago
4824d672-b26e-432e-9b7e-b6692efa7644,Femenino,42,Biobío
c91c9128-41d0-4a16-b8b2-d4dccda3a1c3,Masculino,47,Metropolitana de Santiago
f00f0149-3e65-4f3c-87e7-fe8ff552ebfe,Masculino,28,Valparaíso
91329a1e-b933-49c3-b591-97dedea1bea7,Masculino,39,Metropolitana de Santiago
c25cb822-186d-4a8e-a812-edcfb608194f,Masculino,20,Ñuble
30f09212-3a7b-44a5-af0a-94328af8aa3c,Masculino,50,Metropolitana de Santiago
12191355-b5a6-4590-836f-776b91f59786,Femenino,35,Metropolitana de Santiago
8b1623b9-9dd6-4a22-9a5e-c26d133f06a1,Masculino,35,Metropolitana de Santiago
8a6be71b-f952-443d-91d7-d7245d647da3,Masculino,67,Valparaíso
16691ce6-225d-4014-8fe2-3ec1f9dd3e33,Femenino,33,Metropolitana de Santiago
188e1b4d-435a-431e-b4c6-25fdd7f471e9,Femenino,40,Metropolitana de Santiago
ac910281-1177-46f9-817a-c681a898bc8c,Masculino,27,O'Higgins
76ce592f-db28-498e-a4bd-9d310c2cc58e,Masculino,54,Metropolitana de Santiago
b56e4186-0e31-4687-8774-5cfc4bc0a375,Masculino,60,Metropolitana de Santiago
f5d28598-b378-42cf-b0d8-f1195a7d70fa,Femenino,57,Valparaíso
b0127f00-74e9-44d1-a119-9e4f070cac2c,Femenino,34,Metropolitana de Santiago
98fbf47e-782f-451d-8f85-f8bdc5f8342e,Masculino,35,Metropolitana de Santiago
73f13cf7-4b03-48ba-84b9-2271c3ae40d6,Femenino,39,Metropolitana de Santiago
81eac2ae-f8a6-4a7b-a182-6cdff877e179,Femenino,28,Biobío
432feb7a-5903-43ac-ac98-8c2d0afe4db9,Masculino,28,Metropolitana de Santiago
64de61a5-19a4-45f3-9c38-a69ac74c1a27,Femenino,48,Biobío
ae66a505-34e1-4124-938b-facb6b36f30b,Femenino,42,Metropolitana de Santiago
f6c79906-c7ff-408c-85d6-4c1f6e88e058,Femenino,35,Metropolitana de Santiago
38e0aa80-3986-40bb-bf72-59e971db93ca,Femenino,42,Metropolitana de Santiago
dac7b1f5-16a3-4447-80be-955c78bae162,Masculino,45,Valparaíso
adbd605f-bba1-4b54-aa27-ef22d3571853,Femenino,31,Maule
5abab008-d0b3-41a3-af89-8b814f56ff34,Masculino,47,Biobío
e402faea-e1ac-4202-b41d-c029f351a217,Femenino,40,Metropolitana de Santiago
ae6aae37-d36f-49d1-82bb-942a4ade3e73,Femenino,40,Metropolitana de Santiago
4758dd9c-8d78-425e-bc0f-3aad23185908,Femenino,39,Metropolitana de Santiago
900fd94c-32d4-450f-b071-46af3078c253,Masculino,31,Biobío
feab450c-553f-4f2e-b23e-556d44a938b5,Masculino,50,Araucanía
52c73383-f477-476f-9448-d9a2f7a0a810,Masculino,30,Metropolitana de Santiago
ceaa063c-fa95-4f1d-a7d4-bd19836a05f2,Masculino,27,Metropolitana de Santiago
cc37bf86-3522-4386-b59b-0e44d9c7ef76,Masculino,28,Los Lagos
74fe9491-5508-48a6-81eb-3ccadee985a0,Masculino,42,Metropolitana de Santiago
9d1b0fe1-6695-4423-9d47-b59408c1bd3d,Masculino,39,Metropolitana de Santiago
d819e1fe-9b22-4cf3-b21b-efa905a049f2,Femenino,18,Biobío
f1434eb2-c48e-4036-8b3f-53ea08cb91c4,Femenino,26,Biobío
40ed21ad-7ba7-4e53-bfe9-1e6516dbc208,Masculino,35,Metropolitana de Santiago
5fae3405-80f1-4367-a29e-5effbc44e3cb,Masculino,29,Metropolitana de Santiago
0ccb99a5-39f6-40d5-b349-9418d63fabe7,Femenino,40,Maule
75ab0a00-d0aa-484e-8c36-a21826d24172,Femenino,58,Metropolitana de Santiago
fa419176-a452-453b-9ee9-90f2c8277ab7,Masculino,36,Metropolitana de Santiago
33489116-c501-42c7-b533-e1179df09c69,Femenino,36,Metropolitana de Santiago
8b0328fc-166e-4f09-92aa-42740a991563,Masculino,25,Biobío
016220a0-d454-49f5-b64a-d4f842c8ca76,Otro,30,Metropolitana de Santiago
e1d20c73-77d2-4acf-bfb2-ac6b066966f0,Femenino,24,Valparaíso
b67fdb1b-0310-405a-818c-611e3dd1b57b,Masculino,31,O'Higgins
c170184d-f7bd-4853-8c1d-bb71622d71d5,Femenino,36,Los Lagos
0a2a4e87-5897-44df-8fa7-a89eb9d163cc,Masculino,33,Aysén
8bae3103-b667-464e-b3ac-c65308cea440,Masculino,50,Los Lagos
ac623733-eab7-4294-a51e-22dbdc9bb214,Masculino,42,Valparaíso
eb08cfad-0356-4239-992f-ee3d23d2b975,Femenino,29,Metropolitana de Santiago
fae970f5-5e01-4997-8b9f-92e7f84b656a,Femenino,32,O'Higgins
29bf4d82-5aad-4ae4-ac8e-29fb120e9054,Femenino,35,Valparaíso
8d1fda72-0fb0-4ca9-a0e4-72cf03d19f60,Femenino,40,Araucanía
b8b6094b-16d1-4b18-83ac-1064b48488cf,Masculino,31,Metropolitana de Santiago
906eebac-7cf1-41c2-bb3e-6995050ec55e,Femenino,34,Metropolitana de Santiago
18b94540-c6a4-42fa-8140-29fd992b3496,Femenino,50,Metropolitana de Santiago
405c69da-8758-4871-a46d-606f81936dae,Masculino,38,Metropolitana de Santiago
6017e8d3-dd71-4aa3-94c8-ee5223fa4c54,Femenino,39,Valparaíso
d9860af5-aabf-41a2-84f3-00d08d657e21,Masculino,69,Biobío
e4a26b94-98c9-4c9d-a26f-0be5c7e44883,Masculino,34,Tarapacá
06401487-6700-403a-8098-a7526cc5ac65,Masculino,76,Metropolitana de Santiago
f42b93fa-dfc9-47ea-bfae-ce4ea7b3d5e7,Femenino,54,Maule
fd0fa42f-42da-4f54-a533-9f687fe6b778,Femenino,52,Metropolitana de Santiago
65987046-2b30-4009-872d-d207232ecb4a,Femenino,37,Valparaíso
0c0f81d0-eb63-4fa2-8875-43b0adb4d8fd,Masculino,25,Coquimbo
4d4abd89-e2cf-4116-a0fd-c14d149d40b6,Masculino,33,Metropolitana de Santiago
912e159d-b8fd-4722-9a51-a24e54b29d01,Masculino,39,Metropolitana de Santiago
beada633-4cf5-4861-8b9a-c7c12ec5a727,Femenino,36,Fuera de Chile
454a126d-9a41-44ba-931d-062fbc1b35dc,Masculino,51,Los Lagos
311a2b68-e970-4bfc-96b6-ef82ef647625,Femenino,14,Metropolitana de Santiago
7d55f6fb-eddf-44c3-8fb0-83f119669baf,Femenino,61,O'Higgins
db58378a-7a64-4bac-8dff-7615bc0ae895,Masculino,38,Metropolitana de Santiago
aaf49257-b115-4945-8c2c-5d73e43826f1,Masculino,34,Valparaíso
8db3e4f6-d09b-42b0-8dd7-cb626f30de73,Masculino,20,Metropolitana de Santiago
d2c4f37e-fc4d-4cf9-adb1-64a5d0824a63,Femenino,30,Araucanía
99581e93-b9b8-499b-9a56-4fd7e8bb8f8e,Masculino,33,Metropolitana de Santiago
4d42b330-6f00-4fd3-aabd-a3edad1c40cc,Masculino,37,Metropolitana de Santiago
36b75921-b9b8-4ebf-bd09-cc86a61ddd5a,Masculino,17,Ñuble
ca34fc12-9ae9-4334-aa9f-17f0c89c6f9f,Masculino,35,Metropolitana de Santiago
637f09e1-658a-4341-a652-ff6b528ce590,Femenino,77,O'Higgins
981d6b09-66a6-4b6b-bc41-e9c7d8b206ab,Masculino,24,Aysén
14d51f96-09b7-4b7c-99b7-51b8b689c187,Femenino,41,Metropolitana de Santiago
9e49d042-39e5-402c-b7a9-d0611b5aa5d1,Masculino,27,Ñuble
c84d0c8c-9407-49d3-9dd1-733476972104,Otro,32,Metropolitana de Santiago
0dd57c3e-1601-4398-bab9-13611f797c55,Masculino,30,Magallanes
590df744-ffd6-4a53-a83f-d42a2376a48a,Masculino,34,Antofagasta
942a2350-ab5c-4809-8d74-e750afeef200,Masculino,41,Los Lagos
8aa78dd8-cba6-4341-bc0d-2be8acb8b220,Femenino,55,Los Lagos
2911b2a7-5fbb-4620-9dd0-1ce53d0c8fb3,Femenino,32,Metropolitana de Santiago
6513f117-3943-43aa-9d1f-54cc0d79bf9f,Masculino,36,Metropolitana de Santiago
a816685a-270f-4783-aed8-51efe3531da1,Masculino,57,Metropolitana de Santiago
f66a8eed-bd42-4794-bc70-998c16f64f93,Masculino,25,Metropolitana de Santiago
2b59ea1b-4e56-41ae-ba5d-c3f0126a1975,Femenino,42,Metropolitana de Santiago
7fe6ada2-3bb4-437e-8e41-427907ee125c,Femenino,37,Metropolitana de Santiago
51812ccc-53f3-4bd2-a667-8d2b13d8e97d,Masculino,35,Metropolitana de Santiago
0d1d3d3d-cf50-47f7-9ef6-7d1098152235,Masculino,53,Metropolitana de Santiago
e4b2f6e3-8311-41a4-8c7b-f7e50d3bc198,Masculino,33,Valparaíso
ab43f482-09fb-4e6e-affe-27efe972f7e4,Masculino,38,Metropolitana de Santiago
361fee1f-59c6-4945-8562-a0ed30cebe49,Masculino,40,Araucanía
b197c79f-e408-412a-8b72-5701eea05c04,Masculino,37,Coquimbo
476475b0-24d7-4837-a65d-4fda7baa23ea,Femenino,29,Metropolitana de Santiago
df383fb7-2af0-4f50-beae-c50e4b9a8b39,Masculino,33,Maule
d8cb6c1d-4e8b-45d9-86f1-8498966e051c,Femenino,41,Metropolitana de Santiago
1664c73e-f4b0-46d2-8557-c47f8dd2d147,Masculino,35,Valparaíso
6ea51c05-8d54-4a7d-8a2a-0dcc613f1cdf,Masculino,50,Metropolitana de Santiago
6f3964c6-cfe4-4cd1-ae8c-8542c2a29533,Masculino,56,Metropolitana de Santiago
37afb601-7493-4827-9394-4137b06168c0,Femenino,34,Los Lagos
95827573-7487-4acc-ac8c-90a0d608d9d1,Masculino,31,Metropolitana de Santiago
4ef9bd1a-6a49-4de6-a233-22235fb86d15,Masculino,-60,O'Higgins
ea820fff-eb3a-40bc-b21a-69d9ceea2ec7,Femenino,32,Valparaíso
4fcf937a-9045-436b-821d-cdf0b288775c,Masculino,17,Metropolitana de Santiago
4fb5b049-279e-48e1-aa85-881e54943fd8,Femenino,29,Metropolitana de Santiago
9dd556b6-a0e6-481d-abe1-42ec07bf383b,Masculino,34,Biobío
a06bec60-e772-4c4e-9346-dc7335cd8dda,Femenino,36,Araucanía
6f374e1f-e476-46f9-a771-493ed35d287a,Femenino,50,Valparaíso
3807b380-2027-43e7-8fbd-2e07b52554c1,Masculino,55,Valparaíso
d4df594e-61b2-4312-bf12-35209f785b6b,Masculino,37,Metropolitana de Santiago
79edbf8e-7f26-4ff3-ae14-d842d0909778,Masculino,66,Biobío
beff7384-77c1-4e81-b74c-6e68e658f9a3,Femenino,26,Biobío
c51959a7-6c48-402c-aa68-86a133c2d9ae,Femenino,34,Valparaíso
9190fc81-d8a4-4036-98ee-6f787d5010f6,Masculino,22,Ñuble
9f1eff8d-c16f-40ae-a257-4bb6be0eedd2,Masculino,27,Biobío
43fd81b2-cae0-45b3-90d3-deae5a3bad5e,Masculino,43,Metropolitana de Santiago
8cc73e0a-8306-46a2-9ac0-66d254c55bfe,Masculino,36,Biobío
b7827796-934a-46da-9392-1046501ea15a,Masculino,30,Metropolitana de Santiago
d29925d1-2c48-402c-a7a4-3af75023ee4c,Femenino,26,O'Higgins
3d972c1b-28be-4260-a72d-d4dd272b9797,Masculino,60,O'Higgins
5b61f701-e18f-4260-9df9-1aadb2d453f9,Masculino,23,Metropolitana de Santiago
a50142b7-540e-4dd9-b33f-b4407c956bc5,Masculino,39,Metropolitana de Santiago
312236fb-0c52-4783-9f61-499d240f470e,Masculino,33,Metropolitana de Santiago
b50f40dd-8bea-467e-b346-50dfa1160abf,Masculino,55,Valparaíso
e161ef4d-c154-44d4-ae71-5682bfe9e472,Masculino,25,Metropolitana de Santiago
2f4f667f-64f3-49bf-8059-bd24f46e34e2,Femenino,39,Coquimbo
e6729f7c-d784-4674-a6e1-ba2d9c46c441,Femenino,42,Metropolitana de Santiago
7c8cd164-50ea-430e-abd1-82d4417eab53,Femenino,28,Metropolitana de Santiago
4a75b073-2e49-4c7f-972f-af767a533f2a,Femenino,22,Metropolitana de Santiago
c465ea56-d359-4548-a15f-de3774da5df2,Masculino,48,Metropolitana de Santiago
bd1de1af-1ec9-4981-b7b0-d01d44a18729,Masculino,33,Metropolitana de Santiago
0530001f-21c9-49a4-abce-df40aa44c389,Masculino,28,Biobío
ef9cf5ce-35ec-4c30-a8f6-81ce81e06907,Masculino,44,Metropolitana de Santiago
c012bb1e-1099-420c-b921-108ecb817596,Masculino,39,Metropolitana de Santiago
3b08e674-102b-4628-851b-5489dd8a808e,Masculino,26,Metropolitana de Santiago
cd78aac5-1953-407c-916f-e6e7e40796ad,Femenino,42,Metropolitana de Santiago
705834b2-ef2d-4e33-94a2-0e9c83a15a75,Masculino,40,Metropolitana de Santiago
300fb234-e16e-434d-a8cd-1d5aadc1334e,Masculino,24,Metropolitana de Santiago
14daf499-602b-4189-bfee-61b81b646e27,Femenino,33,Metropolitana de Santiago
e9f413f2-3897-489c-89b3-42551a47c158,Masculino,33,Metropolitana de Santiago
dde4e655-ac0e-4735-93ad-b2a792f73965,Masculino,32,O'Higgins
7c84a35e-76c1-417e-bc5b-701298c17736,Femenino,33,Metropolitana de Santiago
0104988e-d8b4-418f-b87c-566aa73f171e,Masculino,26,Metropolitana de Santiago
6600a46b-8663-4009-bf06-03b9ab852c9d,Masculino,27,Metropolitana de Santiago
492afca0-f0f5-46a6-9431-fa7ccab8f9e1,Masculino,32,Metropolitana de Santiago
516ac9b5-2309-4b6a-8444-652f74c49657,Femenino,33,Biobío
53076490-a4ec-4bf7-8a00-acf014a523d0,Masculino,51,O'Higgins
02a08914-6fcc-421c-85d6-eeb0f7bd6b2c,Femenino,23,Metropolitana de Santiago
5ee5fa93-e9a3-4713-a30f-b8ef87343dab,Masculino,39,Metropolitana de Santiago
fd615a93-71c9-4261-8dda-21928ba7b8fc,Femenino,43,Metropolitana de Santiago
a816685a-270f-4783-aed8-51efe3531da1,Masculino,57,Metropolitana de Santiago
102827ed-3143-42b4-9258-5c9a060c9383,Femenino,34,Biobío
f927cd45-d610-4dbf-ac6a-69dd044175e6,Femenino,49,Metropolitana de Santiago
e6e7ff47-4584-4424-b735-a88faa9a7440,Masculino,28,Los Lagos
1fc2cb27-0397-4a22-bbad-1c5571f14e73,Femenino,40,Metropolitana de Santiago
968aa084-32b8-4cd1-bba6-544db1bbcdbb,Femenino,41,Tarapacá
a031ae86-6a9d-40d8-8309-37a5c6cae686,Masculino,33,Metropolitana de Santiago
614ccd13-f72e-4dcd-b58d-8fa010a86e71,Femenino,36,Metropolitana de Santiago
090954a5-60da-4e72-8bcd-4a7c1331cf8a,Masculino,40,Metropolitana de Santiago
c6f52436-5f32-42d3-b9ea-f01426d0e1bc,Masculino,37,Valparaíso
37d7bb86-13f0-4af4-ad32-c879ebcbc707,Masculino,29,Metropolitana de Santiago
1a3d8602-0b8d-4176-ac2f-1720f3f48d94,Femenino,27,Valparaíso
f0891432-e4ab-4ba7-bbfc-fe60072f97ef,Masculino,29,Metropolitana de Santiago
d1dab7ae-5de2-4bef-8003-0e087a955d34,Femenino,30,Valparaíso
b689092a-bd90-48dd-b430-cc489324b079,Masculino,32,Biobío
c433f7fa-144c-4c95-8cc8-ca5668438ce0,Masculino,36,Metropolitana de Santiago
b1e9bd6f-e44a-40dc-9a4b-a9394dec30ce,Femenino,60,Metropolitana de Santiago
6b0aa405-5534-4a67-bb26-5ea618c76941,Femenino,41,Metropolitana de Santiago
edf97acc-809e-4551-8ed1-6c6292f3b7f3,Femenino,33,Antofagasta
896419c2-5cf8-48ed-bb13-42887bc44a47,Femenino,37,Biobío
3c188412-1fb7-456c-ae16-a1bd360a1529,Masculino,23,Metropolitana de Santiago
abb70201-6ebf-49b5-b296-811a0a55e2c9,Masculino,22,Araucanía
54a57f17-20ee-4e53-9b6f-572ab5080560,Masculino,22,Metropolitana de Santiago
c1077208-bd8d-4bd1-be6e-87f20dbfb667,Masculino,19,Araucanía
559a943f-8b73-4929-b726-5d7ae7241258,Masculino,27,Coquimbo
497c542c-e5bb-4b26-b73a-6bf22ad29671,Femenino,36,Metropolitana de Santiago
bf95c2b3-fa5e-4542-8c49-86d6e5f2baef,Masculino,29,Metropolitana de Santiago
e4a26b94-98c9-4c9d-a26f-0be5c7e44883,Masculino,34,Tarapacá
e450a2ef-53ad-4166-bf19-79801ca5eafd,Masculino,18,Metropolitana de Santiago
aed1216e-626e-4149-aa1c-e4a218b8c72b,Masculino,24,Coquimbo
52ada446-89a8-410c-8087-e751d206cd1d,Masculino,50,Arica y Parinacota
c03f7914-ff53-4c7d-9705-052d2a36f090,Masculino,29,Biobío
5d6802e8-cdb2-4d1c-b381-697d6090710a,Femenino,44,Metropolitana de Santiago
34744c32-c23b-42c8-8688-20fcfdee3063,Masculino,43,Metropolitana de Santiago
a0e65ce7-95b8-4a7a-978d-0faa817aab5c,Masculino,54,Los Lagos
b3d0bb46-7b94-423a-9137-a7df32dd6597,Femenino,50,Valparaíso
8ea24417-bf67-44ef-a4a8-f1d98dbfa1b2,Masculino,55,Metropolitana de Santiago
2c8522d5-5054-40a8-8677-ad8c28835bf4,Masculino,32,Metropolitana de Santiago
7e9e0f0c-239e-47bc-97a7-2524f6cd430a,Masculino,19,Ñuble
0a3abd61-7aad-4c75-9d0c-30cc909eb38a,Femenino,44,Metropolitana de Santiago
9746e8b2-7707-4397-bbc0-70094531e8df,Masculino,18,Ñuble
0867d98b-259d-459a-90e8-b1d6b98d51d1,Masculino,57,Biobío
2f0c2dbe-8870-405e-9bb2-1c984862d631,Masculino,32,Metropolitana de Santiago
e1e92604-378e-46ca-a9b6-6182ff87962f,Masculino,36,Metropolitana de Santiago
5e787b70-6e9a-44b9-9a09-55441eaefdf1,Femenino,33,Maule
c92f44cf-524c-4afe-9164-469c286582de,Masculino,40,Metropolitana de Santiago
1752251a-f60b-48ab-9e7d-479365f28278,Femenino,39,Biobío
758f9620-6e85-49e1-a03c-7a1a9e2b3d06,Masculino,56,Metropolitana de Santiago
def2f7aa-63f9-4a64-8e13-b310a7d68f81,Masculino,51,Metropolitana de Santiago
e53d1b52-3d6d-4ebc-a5ab-a0eaa2899bc8,Masculino,66,O'Higgins
2da4bad7-9a33-45ad-90d5-9acec3cff887,Masculino,40,Metropolitana de Santiago
b55fd58b-3e99-41e5-9199-4d019d799772,Masculino,32,Metropolitana de Santiago
2ce1f338-3626-42a9-9d50-01cd32e3dca9,Masculino,40,Metropolitana de Santiago
dcca516a-428b-4e14-a46a-4fc56e025907,Masculino,37,Metropolitana de Santiago
71a91d10-3bab-4668-bcd0-41a9a2bb0d8a,Masculino,24,Valparaíso
bd91aa7e-4441-4e44-a174-cd4014346abe,Masculino,31,Metropolitana de Santiago
1d6aeca4-2805-4c5d-b011-dafb06dde34d,Femenino,26,Biobío
0437b611-9daf-4553-bf69-268510c5be31,Femenino,68,Metropolitana de Santiago
0437b611-9daf-4553-bf69-268510c5be31,Femenino,68,Metropolitana de Santiago
6287ac39-ef07-4a4e-85bc-4696a0bc01ff,Masculino,27,Metropolitana de Santiago
39fd85d7-42da-453e-a4e7-2293784e3122,Femenino,26,Ñuble
6789ac7d-fe51-4fbc-b1cd-a5399e772b66,Masculino,44,Atacama
788163a1-53e3-445b-9d4a-4fced170ba35,Femenino,28,Metropolitana de Santiago
dd5bb1c0-6225-4418-bcb5-942e160e9d19,Femenino,29,Biobío
7ea02e2c-29ad-43bc-9866-71ebd45aabb5,Masculino,41,Metropolitana de Santiago
d2156381-0785-4358-9570-e9b4007ca088,Masculino,36,Metropolitana de Santiago
a9334b13-0253-4556-9852-061557edeaa5,Masculino,27,Valparaíso
534f24b6-cf4b-439c-bb97-07b2d77778c9,Masculino,42,Maule
083d954a-4064-4bb1-a8e6-467ce7eb5cbd,Masculino,25,Metropolitana de Santiago
a8c38ef5-785d-4d2c-afe2-08b7d3f84572,Masculino,64,Ñuble
d2c56f7c-d141-4e95-8b53-18607ddca4f2,Femenino,66,Maule
09049323-545d-43e1-8e03-35c9b5b9925d,Femenino,46,Metropolitana de Santiago
ad92c6d9-1153-4cd8-ab76-f235f421cd46,Masculino,35,Metropolitana de Santiago
f03d4df0-aa80-4ab7-8c34-0054540bb108,Femenino,45,Maule
50b9eb0a-732a-41bd-9cb3-763fc7c1d9c4,Masculino,30,Fuera de Chile
d46935ce-8211-4b28-b987-c105549ad500,Otro,30,Maule
4d710a64-5213-46cc-a0b6-3f7737a09abb,Femenino,36,Los Lagos
4d5fdfa9-06e6-461d-ade7-1d66dd711936,Masculino,35,Metropolitana de Santiago
bab06547-a212-4bb5-9612-99f333ab6fb8,Masculino,57,Coquimbo
840b077b-fcb5-475c-bb11-e0cc50cbb639,Masculino,28,Metropolitana de Santiago
14503ebf-711e-4ad6-acf5-bbea6216bed3,Femenino,44,Metropolitana de Santiago
b1195c88-011b-466a-b987-20180d88876c,Femenino,36,Los Lagos
f00292af-8b22-44be-a62b-5a6b84b2e926,Masculino,23,Metropolitana de Santiago
6d9ad3c3-3c36-4d98-a7a5-cbe9eef182a6,Femenino,37,Valparaíso
71ae7f0d-46bf-41cf-95b9-04abb12512dd,Masculino,58,Metropolitana de Santiago
e1cc52ac-b491-4cad-a99c-c9d7b3eb28c4,Femenino,81,Valparaíso
ae81b77d-c116-440f-8342-92af40b20b88,Masculino,37,Metropolitana de Santiago
f5b54cbd-86e8-4407-978b-b35fdcf1c873,Masculino,18,Metropolitana de Santiago
fe7d03fe-cbf6-4cef-95c2-c33da070cef3,Masculino,34,Biobío
4c333770-8c09-485e-8808-5cf84b4a46bb,Masculino,59,Maule
d76dfce8-b6b1-4296-9b80-5101b9160c20,Masculino,20,Valparaíso
ae5202f4-7375-46a1-b53d-0d2cedb4e167,Femenino,37,O'Higgins
055d55d0-0fd7-4f28-8027-70893e4b6de3,Femenino,24,Biobío
3e43f59a-7563-4d36-8854-10cf27f84132,Femenino,37,Metropolitana de Santiago
9ed4400b-9b0d-4e4b-a2ea-61a05adc7862,Femenino,40,Antofagasta
b1e9bd6f-e44a-40dc-9a4b-a9394dec30ce,Femenino,60,Metropolitana de Santiago
943401b2-18d7-48b6-b52e-86fa61bb04b9,Femenino,24,Biobío
3b6f6cfb-e5cb-407f-a8bb-194bcf629b4f,Masculino,40,Metropolitana de Santiago
5289a4e3-cb6b-4740-8c5e-f2a951602410,Masculino,52,Metropolitana de Santiago
3b99609f-fcad-4ade-8560-359ed461918f,Femenino,43,Biobío
6f52da0f-a697-4f67-b606-f1f1f787eaeb,Masculino,41,Metropolitana de Santiago
1f245485-95ae-4e77-9452-6a39fa093f00,Masculino,63,Metropolitana de Santiago
96043619-4269-4390-aa31-f19284891f95,Femenino,37,Biobío
a3a94112-bb1a-4b44-849f-5f237a2acd1e,Masculino,35,Fuera de Chile
812ab61a-7b07-4091-9048-5bea6c1e5f9e,Masculino,39,Metropolitana de Santiago
76c4e59f-21c9-4d35-8920-2f272ee9bbd9,Masculino,25,Metropolitana de Santiago
34e67ee0-959f-426d-bf05-1df56e36ba67,Femenino,66,Metropolitana de Santiago
7585b943-5157-48cb-9093-7a7cc7fe9cb5,Femenino,37,Metropolitana de Santiago
086ef84a-4e88-4194-9fb1-784b2c665281,Masculino,38,Metropolitana de Santiago
f4f08bff-1c19-4ca4-be36-1125a63b9db8,Masculino,30,Metropolitana de Santiago
c564a37b-aabc-4b68-9acf-02c5fc957fb1,Femenino,38,Metropolitana de Santiago
c82736e1-3955-4c2f-8e26-91ea15095d83,Femenino,57,Valparaíso
3f434518-b68b-4aca-a71f-0519566eea1d,Femenino,41,Metropolitana de Santiago
1cda79dc-4f7a-40dc-a92d-25110cf6e128,Masculino,33,Metropolitana de Santiago
134f44f0-3244-49f7-ba51-4c5a7f8da6dc,Masculino,25,Biobío
a5ef6865-e7c7-493c-b329-3fc21ab12ef2,Femenino,37,Metropolitana de Santiago
13b4290d-73b1-4e87-b5da-f8edfcc31b8d,Masculino,37,Araucanía
0bdc1477-4fe1-4a23-95cd-6b30be0f1185,Masculino,60,Araucanía
02956f11-968c-4aa0-be9f-6546d8d16103,Femenino,39,Metropolitana de Santiago
29d864ca-46f1-4ef4-b848-8e581e55e113,Masculino,41,Metropolitana de Santiago
b979aa2a-7fe5-4b18-881c-59893ef3371b,Masculino,68,Biobío
